Order_ID;Order_Line_ID;Customer_ID;Date;Product_Category_id;Unit_Price;Quantity;Discount_Amount;Payment_id;Device_Type_id;Session_Duration_Minutes;Pages_Viewed;Is_Returning_Customer;Delivery_Time_Days;Customer_Rating
2252;ORD_000683-6;683;23.10.2023;5;62,32;3;0;1;2;19;9;WAHR;12;4
2253;ORD_000683-7;683;03.11.2023;8;1569,57;4;0;4;1;17;10;WAHR;6;5
2254;ORD_000684-1;684;16.01.2023;5;118,02;5;0;5;2;12;10;WAHR;5;5
2255;ORD_000684-2;684;06.02.2023;4;88,42;3;0;2;2;14;11;WAHR;6;5
2256;ORD_000684-3;684;31.03.2023;4;33,65;1;0;2;3;11;11;WAHR;8;4
2257;ORD_000684-4;684;14.06.2023;7;151,94;3;0;5;1;12;10;WAHR;18;3
2258;ORD_000684-5;684;28.02.2024;4;114,66;3;0;4;2;16;10;WAHR;3;5
2259;ORD_000684-6;684;03.03.2024;3;291,15;1;20,93;1;2;12;12;WAHR;3;4
2260;ORD_000685-1;685;26.08.2023;6;179,95;4;47,88;2;1;19;11;WAHR;4;5
2261;ORD_000686-1;686;18.03.2023;4;30,7;1;0;4;1;14;7;WAHR;9;4
2262;ORD_000686-2;686;22.04.2023;2;1200,28;1;213,47;1;1;13;9;WAHR;5;3
2263;ORD_000686-3;686;10.07.2023;7;496,07;1;0;2;1;13;10;WAHR;8;5
2264;ORD_000686-4;686;11.03.2024;7;326,56;3;0;3;2;14;13;WAHR;6;4
2265;ORD_000687-1;687;19.01.2023;1;68,19;1;0;1;3;14;12;FALSCH;3;5
2266;ORD_000687-2;687;04.04.2023;7;502;5;0;2;1;11;9;WAHR;6;3
2267;ORD_000687-3;687;14.05.2023;7;283,12;5;126,8;2;1;10;10;WAHR;3;5
2268;ORD_000687-4;687;24.05.2023;2;839,23;3;354,52;2;2;14;11;WAHR;7;3
2269;ORD_000687-5;687;26.05.2023;5;72,04;5;25,1;2;1;16;11;WAHR;17;5
2270;ORD_000687-6;687;17.08.2023;7;205,93;4;0;3;2;14;9;WAHR;2;5
2271;ORD_000687-7;687;10.10.2023;6;127,55;1;0;4;2;20;10;WAHR;13;1
2272;ORD_000687-8;687;25.01.2024;2;523,96;2;0;1;2;12;6;WAHR;9;4
2273;ORD_000687-9;687;10.02.2024;5;55,16;2;8,1;2;3;15;4;WAHR;7;5
2274;ORD_000687-10;687;15.03.2024;1;78,57;2;0;4;1;15;6;WAHR;2;2
2275;ORD_000688-1;688;24.03.2023;1;26,37;5;0;2;2;11;11;FALSCH;4;3
2276;ORD_000688-2;688;31.08.2023;7;759,55;5;331,77;2;2;14;3;WAHR;14;5
2277;ORD_000689-1;689;19.08.2023;7;86,69;3;18,2;2;1;17;8;FALSCH;4;4
2278;ORD_000689-2;689;31.12.2023;5;116,39;2;0;2;2;14;10;WAHR;8;2
2279;ORD_000690-1;690;02.02.2024;2;265,22;5;0;4;1;15;7;WAHR;6;4
2280;ORD_000690-2;690;23.02.2024;1;92,29;2;0;2;1;18;9;WAHR;14;3
2281;ORD_000691-1;691;15.05.2023;7;180,65;2;59,38;4;2;10;10;FALSCH;8;4
2282;ORD_000691-2;691;25.09.2023;6;223,02;3;0;4;3;18;8;WAHR;9;5
2283;ORD_000691-3;691;29.10.2023;1;21,6;3;6,23;4;1;12;10;WAHR;3;4
2284;ORD_000692-1;692;18.01.2023;3;689,9;5;0;2;1;15;6;WAHR;13;5
2285;ORD_000692-2;692;27.01.2023;5;47,06;5;0;4;2;20;8;WAHR;6;1
2286;ORD_000692-3;692;12.03.2023;3;1264,59;2;331,62;2;3;15;10;WAHR;3;3
2287;ORD_000692-4;692;17.04.2023;6;143,6;5;0;4;3;22;11;WAHR;10;4
2288;ORD_000692-5;692;28.07.2023;2;1002,2;4;0;2;2;12;9;WAHR;5;5
2289;ORD_000692-6;692;17.09.2023;3;958,65;1;0;1;3;12;10;WAHR;14;3
2290;ORD_000692-7;692;16.11.2023;3;575,09;2;0;4;1;20;11;WAHR;7;5
2291;ORD_000692-8;692;12.12.2023;4;29,3;2;0;4;1;17;9;WAHR;8;2
2292;ORD_000692-9;692;02.03.2024;8;1575,15;4;960,02;4;1;7;12;WAHR;6;4
2293;ORD_000693-1;693;02.03.2024;1;75,62;4;21,46;4;1;19;7;FALSCH;3;5
2294;ORD_000693-2;693;19.03.2024;4;94,03;4;0;5;2;20;11;WAHR;13;3
2295;ORD_000694-1;694;24.05.2023;7;177,87;3;112,68;4;1;15;8;WAHR;10;5
2296;ORD_000694-2;694;25.05.2023;7;252,94;2;0;1;1;18;8;WAHR;4;5
2297;ORD_000694-3;694;29.06.2023;2;167,43;2;69,06;2;2;14;7;WAHR;6;5
2298;ORD_000694-4;694;07.02.2024;7;339,18;1;51,56;4;3;12;13;WAHR;3;4
2299;ORD_000694-5;694;11.02.2024;1;79;2;22,79;2;1;12;5;WAHR;3;4
2300;ORD_000695-1;695;08.09.2023;5;73,65;3;0;2;3;14;7;WAHR;4;4
2301;ORD_000696-1;696;07.05.2023;1;52,55;3;27,44;1;2;16;7;FALSCH;4;3
2302;ORD_000696-2;696;11.06.2023;5;99,63;4;0;4;1;14;9;WAHR;6;3
2303;ORD_000696-3;696;06.11.2023;4;72,34;2;0;2;1;11;6;WAHR;6;5
2304;ORD_000696-4;696;05.02.2024;7;361,72;1;0;4;1;16;9;WAHR;6;5
2305;ORD_000697-1;697;18.01.2023;3;600,11;2;0;5;1;17;13;FALSCH;6;5
2306;ORD_000697-2;697;26.06.2023;4;52,04;5;33,02;2;2;12;7;WAHR;4;4
2307;ORD_000697-3;697;29.06.2023;2;1293,94;3;0;2;1;18;8;WAHR;3;2
2308;ORD_000697-4;697;13.11.2023;4;98,6;3;34,06;4;2;17;11;WAHR;7;4
2309;ORD_000698-1;698;24.01.2023;6;109,86;3;0;1;1;19;11;WAHR;5;3
2310;ORD_000698-2;698;05.12.2023;1;33,64;4;0;2;1;11;6;WAHR;7;4
2311;ORD_000698-3;698;15.01.2024;7;249,1;3;0;2;2;13;9;WAHR;9;4
2312;ORD_000699-1;699;15.04.2023;7;46,29;2;0;1;1;12;7;FALSCH;6;4
2313;ORD_000699-2;699;30.11.2023;5;131,4;5;0;4;1;20;11;WAHR;4;5
2314;ORD_000699-3;699;15.02.2024;1;79,12;2;0;2;1;18;3;WAHR;9;5
2315;ORD_000700-1;700;23.07.2023;7;494,19;3;174,89;2;2;12;11;FALSCH;2;2
2316;ORD_000700-2;700;13.08.2023;3;396,65;3;0;2;3;13;5;WAHR;3;4
2317;ORD_000701-1;701;10.07.2023;8;1657,9;1;281,51;3;2;14;9;FALSCH;2;3
2318;ORD_000701-2;701;09.08.2023;3;197,16;1;18,21;1;1;12;7;WAHR;6;5
2319;ORD_000701-3;701;28.02.2024;4;46,78;2;10,85;4;1;14;9;WAHR;4;3
2320;ORD_000702-1;702;04.03.2023;3;548,08;2;134,13;2;1;13;12;WAHR;9;3
2321;ORD_000702-2;702;11.04.2023;6;208,1;2;0;4;2;12;14;WAHR;3;5
2322;ORD_000703-1;703;27.02.2023;6;306,44;4;0;2;3;16;8;WAHR;4;4
2323;ORD_000703-2;703;10.05.2023;8;1055,5;3;687,08;2;1;11;12;WAHR;10;3
2324;ORD_000703-3;703;04.07.2023;2;660,01;5;0;2;1;12;9;WAHR;11;3
2325;ORD_000703-4;703;08.12.2023;3;429,49;5;0;2;2;12;5;WAHR;8;2
2326;ORD_000703-5;703;29.01.2024;1;40,1;1;0;2;1;12;6;WAHR;8;5
2327;ORD_000703-6;703;08.02.2024;8;862,75;1;0;4;1;9;11;WAHR;3;4
2328;ORD_000703-7;703;23.03.2024;1;16,89;5;0;3;2;14;12;WAHR;4;3
2329;ORD_000704-1;704;07.02.2023;5;150,26;3;79,23;1;2;17;10;WAHR;7;4
2330;ORD_000704-2;704;17.02.2023;6;84,61;4;0;1;2;10;10;WAHR;9;3
2331;ORD_000704-3;704;26.02.2023;4;34,3;5;0;4;1;7;9;WAHR;8;4
2332;ORD_000704-4;704;15.03.2023;1;56,65;3;17,45;5;1;7;11;WAHR;6;5
2333;ORD_000704-5;704;18.03.2023;4;204,37;3;101,37;1;3;17;10;WAHR;3;4
2334;ORD_000704-6;704;25.03.2023;8;2935,99;4;0;2;1;15;7;WAHR;2;5
2335;ORD_000704-7;704;01.04.2023;7;81,2;3;22,5;2;2;16;9;WAHR;3;4
2336;ORD_000704-8;704;14.11.2023;5;182,93;1;0;1;1;15;10;WAHR;4;4
2337;ORD_000704-9;704;03.12.2023;3;232,98;5;0;4;2;15;13;WAHR;4;3
2338;ORD_000704-10;704;14.02.2024;1;36,47;2;8,81;4;2;18;9;WAHR;6;4
2339;ORD_000705-1;705;27.11.2023;3;433,15;1;0;1;1;12;7;WAHR;1;4
2340;ORD_000705-2;705;24.03.2024;1;17,35;1;0;2;3;19;9;WAHR;4;4
2341;ORD_000706-1;706;19.03.2023;8;439,7;3;0;2;2;12;7;WAHR;8;5
2342;ORD_000706-2;706;16.09.2023;8;2004,32;2;0;4;1;18;11;WAHR;7;5
2343;ORD_000707-1;707;27.03.2023;3;733,38;3;0;2;2;16;10;WAHR;9;4
2344;ORD_000707-2;707;29.07.2023;8;2028,55;3;0;3;1;13;13;WAHR;5;4
2345;ORD_000707-3;707;16.01.2024;4;31,65;5;0;4;1;13;7;WAHR;2;3
2346;ORD_000708-1;708;15.05.2023;1;24,12;2;0;2;2;23;10;FALSCH;10;2
2347;ORD_000708-2;708;24.09.2023;4;28,16;1;0;3;1;17;4;WAHR;9;2
2348;ORD_000708-3;708;31.10.2023;3;455,7;1;95,98;1;2;21;10;WAHR;9;4
2349;ORD_000708-4;708;23.02.2024;5;115,81;4;61,74;4;1;13;10;WAHR;8;3
2350;ORD_000709-1;709;26.02.2023;2;809,25;2;84,02;1;1;13;8;WAHR;8;5
2351;ORD_000709-2;709;21.03.2023;7;212,22;5;0;3;1;15;8;WAHR;8;4
2352;ORD_000709-3;709;26.05.2023;6;29,88;2;4,92;1;3;13;15;WAHR;3;1
2353;ORD_000710-1;710;09.01.2023;2;251,21;1;44,13;2;1;18;12;WAHR;4;2
2354;ORD_000710-2;710;08.05.2023;2;695,77;3;0;1;1;15;9;WAHR;4;5
2355;ORD_000710-3;710;28.06.2023;4;66,44;3;0;2;3;13;10;WAHR;8;4
2356;ORD_000711-1;711;12.02.2023;3;1027,41;2;163,07;2;3;12;12;WAHR;10;4
2357;ORD_000711-2;711;30.04.2023;6;32,97;5;0;4;1;18;12;WAHR;7;5
2358;ORD_000711-3;711;10.10.2023;5;77,87;1;0;4;1;15;13;WAHR;5;4
2359;ORD_000711-4;711;17.02.2024;2;143,52;4;116,99;2;1;17;13;WAHR;7;2
2360;ORD_000712-1;712;08.12.2023;7;280,51;3;79,88;3;2;18;8;WAHR;8;5
2361;ORD_000712-2;712;11.12.2023;3;195,66;2;34,03;2;1;6;7;WAHR;10;5
2362;ORD_000712-3;712;26.02.2024;2;135,76;2;0;4;1;17;11;WAHR;4;5
2363;ORD_000713-1;713;21.11.2023;5;237,91;5;0;2;1;18;10;WAHR;3;4
2364;ORD_000714-1;714;30.09.2023;8;1918,05;4;0;2;2;19;8;WAHR;9;5
2365;ORD_000715-1;715;07.02.2023;8;2154,22;2;0;2;1;15;11;WAHR;8;4
2366;ORD_000715-2;715;01.08.2023;6;72,9;1;0;4;1;18;10;WAHR;3;3
2367;ORD_000716-1;716;05.01.2023;7;221,44;4;0;2;1;16;11;FALSCH;3;5
2368;ORD_000716-2;716;21.03.2023;8;2903,22;4;0;2;1;17;10;WAHR;4;5
2369;ORD_000716-3;716;16.07.2023;4;17,46;3;10,63;2;2;17;9;WAHR;6;4
2370;ORD_000716-4;716;18.10.2023;7;195,18;5;0;2;1;14;5;WAHR;3;3
2371;ORD_000716-5;716;12.12.2023;2;1031,15;4;0;3;2;11;6;WAHR;10;5
2372;ORD_000716-6;716;15.01.2024;4;115,11;2;29,59;2;2;14;9;WAHR;6;4
2373;ORD_000716-7;716;27.01.2024;8;3148,2;1;627,95;4;1;15;12;WAHR;10;4
2374;ORD_000717-1;717;14.05.2023;1;37,54;1;0;5;2;15;9;WAHR;10;5
2375;ORD_000717-2;717;06.07.2023;8;1960,14;1;0;2;1;9;10;WAHR;12;5
2376;ORD_000717-3;717;10.10.2023;3;514,55;2;195,11;2;3;16;10;WAHR;6;3
2377;ORD_000717-4;717;04.11.2023;7;72,02;5;29,73;2;2;16;7;WAHR;14;5
2378;ORD_000717-5;717;09.11.2023;6;111,36;3;0;1;2;18;8;WAHR;3;4
2379;ORD_000717-6;717;15.02.2024;1;30,65;4;0;1;1;16;8;WAHR;10;4
2380;ORD_000717-7;717;16.02.2024;6;123,07;4;0;4;1;17;7;WAHR;2;4
2381;ORD_000718-1;718;14.02.2023;1;78,4;4;0;3;1;9;6;FALSCH;4;4
2382;ORD_000718-2;718;26.07.2023;7;164,15;5;0;4;2;21;10;WAHR;3;3
2383;ORD_000718-3;718;01.11.2023;3;177,18;4;0;4;3;12;11;WAHR;5;5
2384;ORD_000719-1;719;04.09.2023;5;94,37;4;0;4;3;10;11;FALSCH;12;5
2385;ORD_000719-2;719;08.10.2023;2;938,03;2;328,85;2;1;12;11;WAHR;12;4
2386;ORD_000719-3;719;08.11.2023;4;157,06;2;53,49;2;3;19;9;WAHR;3;2
2387;ORD_000719-4;719;16.01.2024;5;52,71;5;0;3;3;18;9;WAHR;4;5
2388;ORD_000720-1;720;09.03.2023;7;144,38;3;0;2;1;14;6;FALSCH;5;4
2389;ORD_000720-2;720;21.04.2023;8;614,02;4;0;2;3;14;9;WAHR;11;3
2390;ORD_000720-3;720;01.06.2023;4;33,76;5;20,01;5;2;15;8;WAHR;3;3
2391;ORD_000720-4;720;09.08.2023;4;11,14;4;0;2;2;16;10;WAHR;2;5
2392;ORD_000720-5;720;20.09.2023;8;4557,54;4;2116,89;4;1;15;8;WAHR;6;2
2393;ORD_000720-6;720;27.09.2023;6;368,95;3;0;2;1;13;13;WAHR;3;4
2394;ORD_000720-7;720;08.11.2023;8;1248,85;4;0;2;1;14;9;WAHR;6;4
2395;ORD_000720-8;720;16.11.2023;8;1172,21;5;1082,28;5;1;17;10;WAHR;3;4
2396;ORD_000721-1;721;10.05.2023;2;679,05;1;0;2;2;12;12;FALSCH;5;3
2397;ORD_000721-2;721;09.07.2023;1;34,41;3;0;1;3;15;9;WAHR;8;3
2398;ORD_000722-1;722;13.05.2023;5;156,1;3;29,19;1;3;10;10;WAHR;4;3
2399;ORD_000722-2;722;29.07.2023;6;176,93;3;0;1;1;12;8;WAHR;2;5
2400;ORD_000723-1;723;02.07.2023;4;40,06;4;0;2;3;15;9;FALSCH;4;5
2401;ORD_000723-2;723;25.10.2023;4;93,45;4;71,14;5;1;10;9;WAHR;6;5
2402;ORD_000723-3;723;20.11.2023;7;317,22;2;79,62;1;2;16;9;WAHR;3;4
2403;ORD_000723-4;723;20.01.2024;1;77,62;2;0;3;1;15;7;WAHR;1;5
2404;ORD_000724-1;724;28.04.2023;1;64,75;5;0;4;2;7;7;WAHR;4;5
2405;ORD_000724-2;724;16.07.2023;5;62,78;1;0;4;1;13;10;WAHR;23;5
2406;ORD_000724-3;724;09.03.2024;1;37,28;1;7,79;1;1;16;9;WAHR;17;4
2407;ORD_000725-1;725;08.02.2023;6;229,2;5;0;2;1;12;9;WAHR;7;2
2408;ORD_000725-2;725;26.03.2023;4;38,57;3;0;1;2;17;7;WAHR;5;5
2409;ORD_000726-1;726;08.03.2023;4;34,49;4;15,15;3;2;14;7;WAHR;8;4
2410;ORD_000726-2;726;27.06.2023;2;456,18;1;0;1;2;14;12;WAHR;4;2
2411;ORD_000726-3;726;01.08.2023;4;55,55;3;0;1;2;20;8;WAHR;5;3
2412;ORD_000727-1;727;07.01.2023;5;90,63;5;43,18;3;1;17;8;WAHR;7;5
2413;ORD_000727-2;727;17.03.2023;7;470,5;1;0;1;1;14;9;WAHR;2;4
2414;ORD_000728-1;728;28.05.2023;6;77,75;5;39,18;3;1;11;6;WAHR;4;5
2415;ORD_000728-2;728;02.11.2023;2;402,69;3;97,6;2;1;19;4;WAHR;2;5
2416;ORD_000728-3;728;29.01.2024;3;172,5;2;0;2;1;16;8;WAHR;13;4
2417;ORD_000728-4;728;11.02.2024;2;1717,9;2;0;1;2;14;5;WAHR;6;5
2418;ORD_000729-1;729;05.05.2023;5;167,32;2;0;1;2;11;11;FALSCH;12;4
2419;ORD_000729-2;729;03.03.2024;2;276,22;5;169,16;1;2;16;9;WAHR;8;5
2420;ORD_000730-1;730;19.11.2023;1;85,12;4;49,01;2;1;12;10;WAHR;8;3
2421;ORD_000730-2;730;09.12.2023;4;102,23;5;25,93;4;1;13;5;WAHR;2;5
2422;ORD_000731-1;731;23.02.2023;5;118,03;1;13,89;2;3;16;10;WAHR;6;4
2423;ORD_000731-2;731;15.03.2023;3;329,44;1;0;4;1;19;9;WAHR;10;4
2424;ORD_000731-3;731;10.04.2023;7;140,74;4;0;4;2;15;10;WAHR;9;4
2425;ORD_000731-4;731;26.06.2023;5;66,68;1;0;2;2;14;11;WAHR;12;5
2426;ORD_000732-1;732;05.04.2023;8;1938,56;3;0;2;1;12;12;WAHR;3;3
2427;ORD_000732-2;732;23.09.2023;2;1252,39;2;488,63;3;3;14;11;WAHR;9;2
2428;ORD_000732-3;732;30.11.2023;3;358,03;4;304,69;3;1;12;8;WAHR;10;5
2429;ORD_000733-1;733;01.06.2023;7;183,13;3;0;4;2;17;2;WAHR;4;3
2430;ORD_000733-2;733;18.07.2023;7;38,71;3;7,14;3;3;15;7;WAHR;15;5
2431;ORD_000734-1;734;11.02.2024;6;373,89;3;0;1;1;14;7;WAHR;3;5
2432;ORD_000735-1;735;13.12.2023;2;759,47;2;0;2;2;12;8;WAHR;4;2
2433;ORD_000735-2;735;12.01.2024;5;45,52;5;0;1;3;14;14;WAHR;4;4
2434;ORD_000736-1;736;18.03.2023;6;288,25;1;33,45;2;1;19;13;WAHR;11;4
2435;ORD_000737-1;737;02.04.2023;3;1008,55;2;249,18;4;1;17;9;FALSCH;15;4
2436;ORD_000737-2;737;07.05.2023;8;1048,8;2;263,88;4;1;13;8;WAHR;4;5
2437;ORD_000737-3;737;31.10.2023;7;186,72;2;45,45;2;2;14;9;WAHR;6;5
2438;ORD_000737-4;737;08.02.2024;3;226,76;2;0;2;2;13;9;WAHR;7;5
2439;ORD_000738-1;738;07.03.2023;3;652,4;5;0;2;2;19;9;WAHR;6;5
2440;ORD_000738-2;738;03.06.2023;2;1362,9;5;353,46;1;2;11;6;WAHR;3;4
2441;ORD_000739-1;739;18.09.2023;1;23,73;5;0;1;2;11;8;WAHR;4;5
2442;ORD_000740-1;740;22.04.2023;8;1435,79;5;377,98;2;2;17;13;WAHR;12;5
2443;ORD_000740-2;740;04.06.2023;8;1709,98;3;323,58;4;1;14;9;WAHR;8;5
2444;ORD_000740-3;740;26.06.2023;6;30,76;1;0;1;1;17;13;WAHR;13;5
2445;ORD_000740-4;740;27.09.2023;6;184,04;2;0;4;2;15;11;WAHR;6;3
2446;ORD_000740-5;740;13.12.2023;6;284,03;5;137,92;4;2;11;5;WAHR;11;5
2447;ORD_000741-1;741;01.01.2023;4;26,65;3;0;4;1;9;11;WAHR;7;5
2448;ORD_000741-2;741;21.04.2023;4;18,8;3;0;4;1;12;7;WAHR;9;4
2449;ORD_000741-3;741;09.06.2023;7;184,8;5;0;2;3;17;10;WAHR;4;4
2450;ORD_000741-4;741;24.08.2023;1;78,69;4;0;2;1;14;11;WAHR;11;5
2451;ORD_000741-5;741;14.11.2023;3;263,48;5;0;3;2;19;8;WAHR;7;3
2452;ORD_000741-6;741;31.12.2023;7;295,99;2;70,3;5;3;10;7;WAHR;13;5
2453;ORD_000741-7;741;15.02.2024;6;472,14;1;88,35;2;2;11;5;WAHR;3;5
2454;ORD_000742-1;742;05.04.2023;5;38,37;3;17,81;1;1;13;7;WAHR;2;5
2455;ORD_000742-2;742;25.06.2023;4;129,11;1;0;2;1;14;6;WAHR;9;4
2456;ORD_000742-3;742;15.09.2023;4;57,3;4;12,36;4;1;9;9;WAHR;7;4
2457;ORD_000743-1;743;30.01.2023;3;800,36;4;0;2;1;20;8;FALSCH;5;1
2458;ORD_000743-2;743;02.02.2023;5;37,26;5;32,35;2;1;14;10;WAHR;6;5
2459;ORD_000744-1;744;11.05.2023;7;357,62;2;94,78;1;2;17;12;WAHR;5;5
2460;ORD_000744-2;744;29.06.2023;6;76,2;1;0;3;2;16;8;WAHR;6;4
2461;ORD_000744-3;744;05.11.2023;1;34,16;4;19,5;2;1;15;6;WAHR;6;4
2462;ORD_000744-4;744;10.12.2023;4;86,87;4;0;4;2;15;11;WAHR;4;4
2463;ORD_000745-1;745;27.03.2023;8;3754,74;2;1206,57;2;2;15;9;WAHR;8;5
2464;ORD_000745-2;745;19.10.2023;8;5737,3;2;2312,15;3;3;20;7;WAHR;7;4
2465;ORD_000745-3;745;27.10.2023;2;246,26;1;24,1;3;2;14;11;WAHR;4;4
2466;ORD_000745-4;745;22.03.2024;8;438,86;2;0;3;1;14;11;WAHR;8;5
2467;ORD_000746-1;746;21.11.2023;2;214,03;3;0;2;1;15;11;WAHR;6;3
2468;ORD_000746-2;746;26.01.2024;2;654,7;4;136,74;4;2;17;7;WAHR;5;4
2469;ORD_000747-1;747;31.01.2023;4;24,36;3;0;3;1;16;7;FALSCH;7;5
2470;ORD_000747-2;747;24.04.2023;2;335,04;2;85,92;3;2;17;8;WAHR;13;2
2471;ORD_000747-3;747;07.05.2023;5;56,08;2;0;1;1;15;8;WAHR;13;5
2472;ORD_000747-4;747;15.07.2023;5;53,7;1;0;2;2;13;10;WAHR;5;3
2473;ORD_000747-5;747;03.01.2024;5;60,05;5;0;5;2;17;6;WAHR;10;1
2474;ORD_000747-6;747;19.01.2024;5;63,72;5;54,15;5;1;12;8;WAHR;7;5
2475;ORD_000747-7;747;13.02.2024;3;377,38;1;59,94;3;1;18;8;WAHR;2;5
2476;ORD_000748-1;748;08.04.2023;1;105,46;2;0;3;1;14;9;WAHR;5;4
2477;ORD_000748-2;748;23.04.2023;5;136,78;2;0;4;3;12;5;WAHR;6;4
2478;ORD_000748-3;748;15.10.2023;3;150,35;5;62,9;3;2;14;7;WAHR;4;5
2479;ORD_000748-4;748;23.11.2023;7;91,79;4;29,3;4;1;15;10;WAHR;4;5
2480;ORD_000748-5;748;09.12.2023;7;298,38;4;239,93;1;1;17;7;WAHR;8;2
2481;ORD_000748-6;748;18.12.2023;8;1639,18;2;0;4;2;16;10;WAHR;8;5
2482;ORD_000748-7;748;26.12.2023;4;81,07;5;0;2;1;17;6;WAHR;8;3
2483;ORD_000749-1;749;10.02.2023;7;537,6;1;0;4;2;16;7;WAHR;5;3
2484;ORD_000749-2;749;17.02.2023;7;147,96;2;62,95;3;1;10;10;WAHR;3;2
2485;ORD_000749-3;749;11.02.2024;5;152,77;1;0;2;2;16;9;WAHR;5;5
2486;ORD_000750-1;750;12.03.2023;2;655,84;5;0;2;2;15;11;FALSCH;7;5
2487;ORD_000750-2;750;05.05.2023;1;33,68;5;0;2;2;15;10;WAHR;6;5
2488;ORD_000751-1;751;16.01.2024;4;35,65;4;0;2;2;12;10;WAHR;8;4
2489;ORD_000752-1;752;13.05.2023;2;435,15;3;100,1;4;1;17;11;FALSCH;7;5
2490;ORD_000752-2;752;03.06.2023;4;129,59;5;0;2;1;15;9;WAHR;5;4
2491;ORD_000752-3;752;29.08.2023;8;1268,89;4;599,98;2;1;15;6;WAHR;7;4
2492;ORD_000752-4;752;17.09.2023;8;616,81;1;116,95;2;2;15;13;WAHR;3;4
2493;ORD_000752-5;752;14.02.2024;1;48,7;2;0;5;1;14;6;WAHR;11;4
2494;ORD_000753-1;753;15.08.2023;6;65,59;1;5,38;2;2;15;6;WAHR;9;3
2495;ORD_000753-2;753;07.12.2023;5;158,06;5;0;5;1;15;12;WAHR;6;3
2496;ORD_000754-1;754;14.02.2023;5;41,32;4;18,04;1;3;15;13;FALSCH;9;4
2497;ORD_000755-1;755;20.04.2023;5;101,4;2;0;2;2;15;10;WAHR;7;2
2498;ORD_000755-2;755;17.05.2023;6;86,41;1;0;4;1;14;6;WAHR;6;4
2499;ORD_000755-3;755;31.05.2023;5;261,32;4;0;2;2;8;11;WAHR;7;4
2500;ORD_000755-4;755;16.08.2023;8;3190,15;1;0;3;1;21;8;WAHR;9;2
2501;ORD_000755-5;755;07.12.2023;8;6379,86;3;0;2;1;11;7;WAHR;3;5
2502;ORD_000755-6;755;19.12.2023;5;68,15;2;28,52;2;1;18;8;WAHR;4;4
2503;ORD_000755-7;755;04.03.2024;6;181,33;1;0;2;1;14;9;WAHR;8;4
2504;ORD_000756-1;756;29.05.2023;4;132,02;5;0;2;1;14;10;WAHR;11;2
2505;ORD_000756-2;756;13.06.2023;7;281,59;3;0;3;2;15;8;WAHR;6;5
2506;ORD_000756-3;756;18.09.2023;2;1188,85;2;224,78;4;1;16;7;WAHR;9;4
2507;ORD_000756-4;756;14.03.2024;5;53,35;4;0;3;1;12;7;WAHR;13;4
2508;ORD_000757-1;757;15.02.2023;4;91,49;2;0;3;2;16;10;WAHR;6;5
2509;ORD_000757-2;757;21.07.2023;2;260,76;2;0;3;1;16;7;WAHR;5;5
2510;ORD_000757-3;757;24.10.2023;5;227;1;12,07;2;1;14;6;WAHR;3;4
2511;ORD_000757-4;757;23.12.2023;6;90,2;2;0;5;2;14;7;WAHR;5;4
2512;ORD_000758-1;758;08.02.2023;1;50,81;5;18,44;2;1;16;13;WAHR;6;5
2513;ORD_000758-2;758;10.03.2023;7;269,64;3;0;3;1;16;6;WAHR;5;5
2514;ORD_000758-3;758;16.04.2023;8;1708,01;5;1681,14;2;1;8;7;WAHR;8;4
2515;ORD_000758-4;758;10.07.2023;1;74,03;4;0;3;3;16;11;WAHR;5;4
2516;ORD_000758-5;758;10.12.2023;5;40,96;4;0;2;2;17;9;WAHR;8;5
2517;ORD_000758-6;758;01.03.2024;5;171,03;5;109,63;1;2;18;7;WAHR;6;5
2518;ORD_000758-7;758;23.03.2024;8;3952,45;5;0;2;1;13;9;WAHR;5;5
2519;ORD_000759-1;759;11.05.2023;4;58,62;2;0;1;2;17;7;WAHR;8;5
2520;ORD_000759-2;759;30.06.2023;4;27,62;1;4,65;5;2;11;9;WAHR;1;3
2521;ORD_000759-3;759;09.01.2024;8;4290,2;5;0;2;2;14;10;WAHR;7;4
2522;ORD_000760-1;760;03.02.2023;1;52,31;4;0;4;2;16;10;FALSCH;14;5
2523;ORD_000760-2;760;09.02.2024;2;257,14;3;80,64;4;1;12;13;WAHR;7;1
2524;ORD_000761-1;761;08.05.2023;7;143,67;2;44,25;2;1;13;8;WAHR;7;5
2525;ORD_000761-2;761;30.10.2023;6;25,92;4;0;2;1;12;10;WAHR;7;5
2526;ORD_000762-1;762;09.01.2023;3;876,78;1;0;2;1;23;6;WAHR;5;5
2527;ORD_000762-2;762;21.02.2023;8;846,42;2;0;2;3;14;8;WAHR;6;3
2528;ORD_000762-3;762;30.04.2023;1;45,13;4;15,65;1;2;12;9;WAHR;6;2
2529;ORD_000762-4;762;09.09.2023;8;292,12;3;55,55;1;2;12;9;WAHR;7;3
2530;ORD_000762-5;762;02.10.2023;6;160,89;2;0;4;2;16;12;WAHR;12;3
2531;ORD_000762-6;762;30.12.2023;4;119,71;4;0;3;3;17;8;WAHR;2;5
2532;ORD_000762-7;762;25.01.2024;4;33,58;1;0;2;2;19;10;WAHR;5;4
2533;ORD_000763-1;763;24.07.2023;4;126,01;1;0;3;1;21;11;WAHR;3;3
2534;ORD_000763-2;763;21.10.2023;5;127,36;3;0;4;3;13;4;WAHR;3;5
