Order_ID,Date,Age,Gender,City_Name,Product_Category_Name,Payment_Method,Device_Type,Unit_Price,Quantity,Discount_Amount,Total_Amount,Session_Duration_Minutes,Pages_Viewed,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating
11745,2023-04-21,54,Female,Konya,Beauty,"Credit Card",Desktop,32.56,5,0.00,162.80,14,13,1,8,4
11759,2023-05-19,29,Male,Adana,Beauty,"Credit Card",Desktop,81.01,2,10.78,151.24,16,10,0,4,3
11771,2023-08-23,28,Male,Kayseri,"Home & Garden","Credit Card",Desktop,1906.03,4,0.00,7624.12,17,10,0,5,4
11781,2024-02-09,18,Male,Izmir,Toys,"Credit Card",Desktop,95.71,2,19.18,172.24,19,11,1,7,5
11785,2023-05-08,59,Female,Ankara,Sports,"Credit Card",Desktop,211.69,4,165.88,680.88,10,9,1,4,3
11792,2023-10-22,30,Male,Antalya,Fashion,"Credit Card",Desktop,252.17,3,0.00,756.51,11,5,1,4,5
11798,2023-07-30,20,Female,Gaziantep,Fashion,"Credit Card",Desktop,96.87,4,0.00,387.48,15,9,1,12,5
11804,2023-07-12,57,Female,Istanbul,Fashion,"Credit Card",Desktop,75.63,5,0.00,378.15,16,6,1,3,4
11807,2023-05-09,36,Male,Izmir,Toys,"Credit Card",Desktop,31.82,3,0.00,95.46,12,7,1,7,5
11838,2023-02-09,35,Other,Antalya,Electronics,"Credit Card",Desktop,1432.38,5,0.00,7161.90,14,10,0,6,4
11846,2023-02-25,46,Male,Izmir,Sports,"Credit Card",Desktop,461.05,1,0.00,461.05,16,6,1,2,1
11849,2023-06-02,46,Male,Izmir,"Home & Garden","Credit Card",Desktop,989.45,5,0.00,4947.25,15,10,1,6,4
11851,2023-06-16,46,Male,Izmir,Sports,"Credit Card",Desktop,353.90,3,102.25,959.45,17,12,1,7,4
11855,2023-04-13,18,Female,Istanbul,Electronics,"Credit Card",Desktop,975.59,5,0.00,4877.95,15,6,0,1,4
11861,2024-03-17,48,Female,Bursa,Fashion,"Credit Card",Desktop,266.13,1,0.00,266.13,16,14,1,2,4
11888,2024-01-17,53,Female,Ankara,Sports,"Credit Card",Desktop,300.78,2,0.00,601.56,19,9,1,5,4
11893,2023-06-30,23,Female,Ankara,Electronics,"Credit Card",Desktop,787.61,2,208.76,1366.46,14,11,1,4,3
11903,2023-11-13,40,Female,Antalya,Books,"Credit Card",Desktop,141.62,4,0.00,566.48,12,8,0,6,2
11905,2023-07-01,28,Female,Gaziantep,"Home & Garden","Credit Card",Desktop,1277.28,1,0.00,1277.28,12,7,1,4,5
11923,2023-09-30,30,Male,Izmir,"Home & Garden","Credit Card",Desktop,1646.19,4,0.00,6584.76,14,8,0,4,5
11924,2023-01-21,49,Female,Izmir,Food,"Credit Card",Desktop,74.06,5,0.00,370.30,20,9,0,6,4
11942,2023-08-29,28,Female,Istanbul,Electronics,"Credit Card",Desktop,4339.57,3,1669.96,11348.75,13,7,1,8,3
11959,2023-09-22,24,Male,Eskisehir,Electronics,"Credit Card",Desktop,2405.41,4,0.00,9621.64,15,7,1,5,3
11974,2023-03-15,50,Female,Izmir,Toys,"Credit Card",Desktop,107.33,5,0.00,536.65,12,6,0,14,5
11983,2023-03-09,23,Male,Bursa,Books,"Credit Card",Desktop,57.82,4,0.00,231.28,25,9,1,7,4
11984,2023-05-19,23,Male,Bursa,Books,"Credit Card",Desktop,45.17,4,29.84,150.84,14,9,1,5,4
11988,2023-08-26,23,Male,Bursa,Fashion,"Credit Card",Desktop,71.16,4,0.00,284.64,15,12,1,8,4
11991,2024-02-04,23,Male,Bursa,Food,"Credit Card",Desktop,139.78,5,94.18,604.72,17,6,1,5,3
12034,2023-04-27,43,Male,Ankara,Fashion,"Credit Card",Desktop,294.85,4,0.00,1179.40,11,7,1,3,5
12063,2023-08-22,38,Female,Istanbul,Beauty,"Credit Card",Desktop,159.46,4,0.00,637.84,15,7,0,2,1
12069,2023-05-27,52,Female,Izmir,Food,"Credit Card",Desktop,53.52,5,0.00,267.60,20,10,1,2,3
12074,2023-10-01,52,Female,Izmir,Sports,"Credit Card",Desktop,559.67,3,0.00,1679.01,14,7,1,4,5
12078,2024-02-22,21,Male,Izmir,"Home & Garden","Credit Card",Desktop,144.69,2,0.00,289.38,17,10,1,10,5
12082,2023-08-04,28,Female,Izmir,Beauty,"Credit Card",Desktop,67.91,4,45.32,226.32,14,10,1,2,5
12084,2023-02-12,18,Female,Istanbul,Fashion,"Credit Card",Desktop,305.63,5,0.00,1528.15,11,12,0,8,5
12110,2023-04-30,19,Male,Istanbul,Fashion,"Credit Card",Desktop,754.29,4,0.00,3017.16,13,8,0,12,1
12120,2024-02-05,25,Female,Istanbul,Sports,"Credit Card",Desktop,631.55,3,0.00,1894.65,15,10,1,8,2
12121,2024-03-23,25,Female,Istanbul,Fashion,"Credit Card",Desktop,102.72,3,32.96,275.20,16,10,1,12,3
12123,2023-03-20,49,Male,Izmir,Books,"Credit Card",Desktop,44.34,4,0.00,177.36,16,9,0,12,1
12125,2024-03-03,49,Male,Izmir,Beauty,"Credit Card",Desktop,70.94,2,0.00,141.88,18,7,1,7,5
12126,2023-09-24,46,Male,Istanbul,Beauty,"Credit Card",Desktop,151.30,2,0.00,302.60,15,7,0,7,5
12128,2023-09-06,35,Male,Istanbul,Toys,"Credit Card",Desktop,84.99,3,0.00,254.97,16,11,1,3,4
12130,2023-11-22,35,Male,Istanbul,Beauty,"Credit Card",Desktop,182.32,2,49.02,315.62,15,7,1,4,3
12167,2023-09-28,22,Female,Istanbul,Beauty,"Credit Card",Desktop,53.74,4,0.00,214.96,19,11,1,7,2
12168,2023-10-29,22,Female,Istanbul,Toys,"Credit Card",Desktop,200.08,2,0.00,400.16,15,11,1,4,4
12171,2024-03-02,22,Female,Istanbul,Fashion,"Credit Card",Desktop,315.14,1,0.00,315.14,14,12,1,8,1
12174,2024-02-07,60,Male,Gaziantep,Books,"Credit Card",Desktop,39.87,3,0.00,119.61,14,6,1,3,3
12179,2023-11-17,58,Male,Adana,Toys,"Credit Card",Desktop,176.96,5,108.34,776.46,15,12,1,4,4
12180,2023-12-07,58,Male,Adana,Food,"Credit Card",Desktop,93.71,4,0.00,374.84,17,9,1,3,4
12181,2023-01-30,20,Male,Izmir,Fashion,"Credit Card",Desktop,274.12,5,0.00,1370.60,15,7,0,4,3
12192,2024-01-28,19,Female,Konya,Food,"Credit Card",Desktop,20.81,4,12.01,71.23,12,9,0,8,1
12205,2023-10-08,47,Male,Kayseri,Food,"Credit Card",Desktop,41.30,1,0.00,41.30,15,10,1,11,5
12208,2023-08-06,42,Other,Izmir,Sports,"Credit Card",Desktop,406.20,4,0.00,1624.80,13,10,1,7,4
12212,2023-09-22,62,Female,Istanbul,Toys,"Credit Card",Desktop,157.43,1,0.00,157.43,5,9,1,2,4
12224,2023-12-26,48,Male,Izmir,Beauty,"Credit Card",Desktop,181.35,5,146.66,760.09,8,7,1,6,4
12235,2023-03-13,39,Male,Istanbul,Books,"Credit Card",Desktop,28.59,4,0.00,114.36,19,9,1,2,4
12251,2023-07-10,44,Female,Izmir,Electronics,"Credit Card",Desktop,1321.32,4,1057.76,4227.52,18,7,1,4,5
12259,2023-05-09,47,Female,Ankara,Sports,"Credit Card",Desktop,514.91,5,0.00,2574.55,11,6,1,6,4
12267,2024-03-08,30,Male,Eskisehir,Books,"Credit Card",Desktop,107.90,3,0.00,323.70,19,8,1,11,5
12276,2023-06-27,39,Male,Ankara,Fashion,"Credit Card",Desktop,156.31,1,25.71,130.60,12,11,1,7,5
12278,2023-03-31,43,Female,Istanbul,Beauty,"Credit Card",Desktop,150.11,2,0.00,300.22,14,12,0,4,5
12281,2023-08-28,43,Female,Istanbul,Electronics,"Credit Card",Desktop,2448.31,2,596.27,4300.35,11,9,1,1,5
12287,2023-04-26,23,Male,Gaziantep,Electronics,"Credit Card",Desktop,255.48,3,76.17,690.27,21,10,1,15,5
12299,2024-03-25,18,Female,Konya,Books,"Credit Card",Desktop,69.65,5,75.41,272.84,14,11,1,5,4
12310,2023-07-19,24,Female,Konya,Sports,"Credit Card",Desktop,368.48,4,153.08,1320.84,20,10,1,4,4
12321,2023-11-07,18,Female,Ankara,Fashion,"Credit Card",Desktop,95.77,3,0.00,287.31,13,14,1,4,2
12323,2023-06-16,42,Female,Izmir,Fashion,"Credit Card",Desktop,338.39,3,0.00,1015.17,16,12,1,5,5
12328,2023-11-18,32,Female,Izmir,Books,"Credit Card",Desktop,46.31,3,0.00,138.93,15,9,1,5,3
12329,2023-04-25,43,Male,Bursa,"Home & Garden","Credit Card",Desktop,207.28,2,61.48,353.08,13,8,0,7,3
12343,2024-02-12,30,Female,Istanbul,"Home & Garden","Credit Card",Desktop,339.23,1,41.67,297.56,14,11,1,6,5
12345,2023-06-22,39,Male,Istanbul,Food,"Credit Card",Desktop,46.78,1,0.00,46.78,17,6,1,5,5
12350,2023-08-13,33,Male,Istanbul,Food,"Credit Card",Desktop,16.28,5,8.41,72.99,21,9,1,3,2
12351,2023-08-24,33,Male,Istanbul,Fashion,"Credit Card",Desktop,306.37,1,54.66,251.71,12,9,1,9,3
12353,2023-07-06,40,Male,Bursa,Beauty,"Credit Card",Desktop,198.85,5,122.21,872.04,15,10,1,6,5
12367,2023-03-09,25,Male,Ankara,Books,"Credit Card",Desktop,92.66,2,0.00,185.32,14,8,1,7,5
12376,2023-05-24,44,Female,Adana,Electronics,"Credit Card",Desktop,1501.67,4,0.00,6006.68,13,6,0,3,3
12377,2023-06-14,44,Female,Adana,"Home & Garden","Credit Card",Desktop,95.13,4,0.00,380.52,15,7,1,4,3
12388,2023-07-12,40,Male,Antalya,Electronics,"Credit Card",Desktop,1343.55,5,0.00,6717.75,10,12,1,4,4
12393,2023-11-15,25,Female,Konya,Food,"Credit Card",Desktop,31.36,3,19.25,74.83,20,7,1,7,5
12399,2024-02-04,36,Male,Kayseri,Beauty,"Credit Card",Desktop,113.03,1,0.00,113.03,17,11,1,2,5
12410,2023-03-30,36,Male,Adana,Books,"Credit Card",Desktop,64.74,4,49.20,209.76,6,8,1,6,4
12411,2023-08-14,36,Male,Adana,Fashion,"Credit Card",Desktop,63.66,1,0.00,63.66,14,9,1,3,4
12412,2024-03-13,36,Male,Adana,Beauty,"Credit Card",Desktop,129.34,1,0.00,129.34,17,12,1,5,4
12427,2023-09-24,38,Male,Ankara,Beauty,"Credit Card",Desktop,86.91,2,0.00,173.82,16,10,1,8,3
12428,2023-12-07,38,Male,Ankara,Beauty,"Credit Card",Desktop,73.96,5,0.00,369.80,15,10,1,9,2
12433,2023-02-18,19,Male,Adana,Fashion,"Credit Card",Desktop,614.07,2,0.00,1228.14,14,6,1,10,4
12434,2023-04-29,19,Male,Adana,Fashion,"Credit Card",Desktop,574.14,3,199.26,1523.16,16,8,1,4,4
12436,2023-07-26,19,Male,Adana,"Home & Garden","Credit Card",Desktop,1428.28,1,0.00,1428.28,11,10,1,5,5
12443,2023-05-08,42,Female,Istanbul,Sports,"Credit Card",Desktop,531.27,4,409.26,1715.82,15,10,1,12,5
12461,2023-05-04,44,Female,Istanbul,"Home & Garden","Credit Card",Desktop,715.71,4,0.00,2862.84,14,7,1,2,4
12464,2023-06-18,44,Female,Istanbul,Sports,"Credit Card",Desktop,590.14,2,0.00,1180.28,17,8,1,4,5
12471,2023-09-24,35,Female,Istanbul,Sports,"Credit Card",Desktop,1630.62,4,0.00,6522.48,12,4,1,5,5
12482,2023-05-27,49,Female,Konya,Sports,"Credit Card",Desktop,38.03,2,0.00,76.06,11,9,1,2,5
12484,2023-12-30,49,Female,Konya,Books,"Credit Card",Desktop,69.28,5,27.98,318.42,17,12,1,7,3
12497,2023-08-08,37,Male,Istanbul,Electronics,"Credit Card",Desktop,1164.81,5,588.76,5235.29,15,6,1,3,5
12500,2023-01-13,42,Male,Ankara,Electronics,"Credit Card",Desktop,361.49,2,0.00,722.98,13,7,1,13,5
12511,2024-01-12,64,Female,Istanbul,"Home & Garden","Credit Card",Desktop,589.17,5,494.87,2450.98,14,6,1,7,3
12512,2023-05-05,38,Male,Adana,Fashion,"Credit Card",Desktop,194.54,1,42.45,152.09,14,6,0,3,4
12520,2024-01-08,33,Male,Konya,Fashion,"Credit Card",Desktop,197.99,3,0.00,593.97,16,9,1,3,5
12530,2023-01-20,49,Female,Izmir,Beauty,"Credit Card",Desktop,376.90,2,0.00,753.80,11,7,1,10,3
12535,2023-10-30,49,Female,Izmir,Fashion,"Credit Card",Desktop,274.13,3,0.00,822.39,14,8,1,9,5
12561,2023-03-02,32,Male,Gaziantep,Books,"Credit Card",Desktop,31.23,5,19.15,137.00,10,9,1,7,4
12566,2023-09-24,32,Male,Gaziantep,Food,"Credit Card",Desktop,81.72,3,47.15,198.01,14,8,1,13,5
12567,2023-11-30,32,Male,Gaziantep,Electronics,"Credit Card",Desktop,558.18,2,0.00,1116.36,7,7,1,5,2
12568,2023-12-14,32,Male,Gaziantep,Beauty,"Credit Card",Desktop,59.99,1,0.00,59.99,13,8,1,9,3
12582,2023-08-24,38,Male,Istanbul,Sports,"Credit Card",Desktop,1508.88,3,0.00,4526.64,12,10,1,5,5
12585,2023-03-31,28,Male,Istanbul,Electronics,"Credit Card",Desktop,1032.89,5,940.29,4224.16,13,8,1,4,3
12586,2023-11-22,51,Female,Antalya,"Home & Garden","Credit Card",Desktop,638.98,4,229.25,2326.67,19,8,1,1,4
12596,2023-07-12,19,Male,Izmir,Beauty,"Credit Card",Desktop,84.33,4,0.00,337.32,15,6,1,6,5
12601,2023-10-25,38,Female,Ankara,Fashion,"Credit Card",Desktop,618.95,5,271.17,2823.58,15,10,1,3,5
12603,2024-01-26,18,Other,Izmir,Sports,"Credit Card",Desktop,175.90,5,0.00,879.50,18,9,1,5,4
12611,2023-02-09,62,Male,Konya,"Home & Garden","Credit Card",Desktop,412.93,4,0.00,1651.72,14,10,1,13,4
12620,2023-08-04,32,Female,Izmir,Books,"Credit Card",Desktop,81.61,3,36.01,208.82,11,9,1,3,4
12623,2023-11-30,33,Male,Adana,Books,"Credit Card",Desktop,31.96,1,0.00,31.96,13,10,1,11,4
12626,2024-03-22,55,Female,Antalya,Food,"Credit Card",Desktop,119.72,4,88.94,389.94,13,9,1,2,3
12628,2024-01-11,18,Female,Istanbul,Sports,"Credit Card",Desktop,416.22,1,86.90,329.32,12,10,1,6,5
12634,2024-01-15,27,Male,Istanbul,"Home & Garden","Credit Card",Desktop,666.75,3,0.00,2000.25,11,9,1,13,4
12637,2023-01-10,41,Male,Istanbul,"Home & Garden","Credit Card",Desktop,709.29,4,0.00,2837.16,13,11,1,4,5
12639,2023-06-24,41,Male,Istanbul,Toys,"Credit Card",Desktop,177.23,2,0.00,354.46,15,9,1,4,3
12648,2023-04-24,47,Male,Istanbul,Electronics,"Credit Card",Desktop,742.26,2,265.05,1219.47,16,6,1,3,4
12649,2023-07-03,47,Male,Istanbul,Food,"Credit Card",Desktop,36.91,4,18.86,128.78,16,7,1,11,3
12651,2023-09-27,47,Male,Istanbul,Beauty,"Credit Card",Desktop,351.22,5,0.00,1756.10,18,7,1,3,4
12652,2023-11-27,47,Male,Istanbul,Beauty,"Credit Card",Desktop,71.43,1,0.00,71.43,15,8,1,13,5
12664,2023-03-18,25,Female,Bursa,Food,"Credit Card",Desktop,143.23,4,82.90,490.02,12,9,0,2,4
12667,2023-06-29,18,Female,Istanbul,Fashion,"Credit Card",Desktop,81.65,4,0.00,326.60,13,10,1,10,5
12698,2024-03-18,41,Male,Ankara,Beauty,"Credit Card",Desktop,105.39,5,44.51,482.44,19,14,1,9,5
12701,2023-05-08,37,Female,Ankara,Beauty,"Credit Card",Desktop,70.61,1,0.00,70.61,11,13,1,6,4
12705,2023-05-25,32,Female,Izmir,Fashion,"Credit Card",Desktop,200.94,4,0.00,803.76,15,6,1,4,5
12706,2023-06-19,32,Female,Izmir,Sports,"Credit Card",Desktop,980.36,4,0.00,3921.44,16,8,1,9,4
12708,2023-01-22,18,Female,Ankara,Toys,"Credit Card",Desktop,34.83,4,0.00,139.32,12,11,0,6,5
12712,2023-09-04,37,Female,Istanbul,Beauty,"Credit Card",Desktop,19.47,1,4.15,15.32,8,5,1,4,5
12718,2023-05-31,18,Female,Istanbul,Books,"Credit Card",Desktop,33.09,4,0.00,132.36,12,8,1,5,3
12738,2023-04-23,36,Male,Izmir,Fashion,"Credit Card",Desktop,187.03,4,133.92,614.20,11,13,1,5,2
12751,2023-09-28,38,Female,Bursa,Food,"Credit Card",Desktop,104.56,1,0.00,104.56,16,10,1,4,3
12758,2023-01-03,38,Female,Ankara,"Home & Garden","Credit Card",Desktop,723.89,4,0.00,2895.56,14,13,1,6,4
12762,2023-12-13,38,Female,Ankara,"Home & Garden","Credit Card",Desktop,148.95,3,0.00,446.85,14,8,1,5,5
12767,2024-03-14,34,Female,Bursa,Toys,"Credit Card",Desktop,150.60,1,0.00,150.60,13,8,1,9,5
12772,2023-02-10,35,Female,Istanbul,Beauty,"Credit Card",Desktop,46.96,1,0.00,46.96,19,6,1,2,5
12779,2023-04-15,50,Male,Bursa,Electronics,"Credit Card",Desktop,386.74,4,327.99,1218.97,15,6,0,4,4
12781,2023-06-16,50,Male,Bursa,Sports,"Credit Card",Desktop,342.07,2,0.00,684.14,17,10,1,9,1
12783,2023-08-31,50,Male,Bursa,Toys,"Credit Card",Desktop,106.04,5,45.89,484.31,11,7,1,6,5
12784,2024-02-20,50,Male,Bursa,Fashion,"Credit Card",Desktop,689.01,1,144.99,544.02,12,7,1,4,4
12785,2023-05-18,42,Female,Konya,Sports,"Credit Card",Desktop,330.50,4,0.00,1322.00,10,11,1,3,5
12790,2023-07-26,47,Male,Istanbul,Books,"Credit Card",Desktop,25.57,5,24.75,103.10,16,10,1,6,4
12794,2023-04-19,29,Female,Izmir,Food,"Credit Card",Desktop,30.70,1,0.00,30.70,10,6,1,6,1
12811,2023-06-24,18,Male,Adana,"Home & Garden","Credit Card",Desktop,625.98,2,0.00,1251.96,11,12,1,6,5
12814,2023-11-22,40,Male,Adana,Beauty,"Credit Card",Desktop,64.39,4,0.00,257.56,14,8,1,2,5
12816,2023-11-16,18,Female,Konya,"Home & Garden","Credit Card",Desktop,453.87,4,0.00,1815.48,18,10,1,6,5
12818,2023-01-29,20,Female,Istanbul,Sports,"Credit Card",Desktop,907.60,5,0.00,4538.00,17,4,1,11,2
12824,2023-08-04,33,Male,Antalya,Fashion,"Credit Card",Desktop,189.73,3,61.29,507.90,13,5,1,8,5
12826,2023-12-30,33,Male,Antalya,"Home & Garden","Credit Card",Desktop,517.33,2,0.00,1034.66,16,9,1,7,3
12828,2024-02-07,31,Female,Konya,Books,"Credit Card",Desktop,47.89,4,0.00,191.56,10,10,1,3,5
12836,2023-02-08,40,Male,Bursa,Books,"Credit Card",Desktop,70.76,1,12.61,58.15,15,9,1,5,4
12841,2023-08-22,40,Male,Bursa,Food,"Credit Card",Desktop,44.08,1,0.00,44.08,10,9,1,5,5
12847,2023-11-21,28,Male,Istanbul,"Home & Garden","Credit Card",Desktop,746.49,4,559.27,2426.69,9,10,1,7,3
12852,2023-03-23,24,Female,Bursa,Fashion,"Credit Card",Desktop,247.70,1,0.00,247.70,18,10,1,6,5
12854,2023-11-29,37,Male,Istanbul,Electronics,"Credit Card",Desktop,868.71,5,0.00,4343.55,15,11,1,5,5
12869,2023-07-18,31,Male,Eskisehir,Beauty,"Credit Card",Desktop,46.19,5,0.00,230.95,10,8,1,3,3
12892,2024-03-06,22,Male,Istanbul,Food,"Credit Card",Desktop,126.91,1,25.26,101.65,17,10,1,9,4
12909,2024-01-30,24,Male,Adana,Food,"Credit Card",Desktop,21.91,1,0.00,21.91,14,11,1,5,4
12918,2023-05-29,18,Male,Izmir,Toys,"Credit Card",Desktop,187.83,5,0.00,939.15,21,11,1,10,3
12924,2023-02-23,44,Female,Eskisehir,Food,"Credit Card",Desktop,73.73,4,0.00,294.92,16,11,1,14,4
12925,2023-03-29,44,Female,Eskisehir,Beauty,"Credit Card",Desktop,172.11,2,0.00,344.22,12,8,1,4,5
12941,2023-12-29,24,Female,Kayseri,Food,"Credit Card",Desktop,55.08,1,3.57,51.51,13,10,1,4,5
12951,2024-01-28,19,Female,Adana,Beauty,"Credit Card",Desktop,107.06,3,0.00,321.18,11,13,1,7,5
12959,2023-04-19,30,Female,Izmir,Fashion,"Credit Card",Desktop,240.65,1,39.81,200.84,15,9,1,11,4
12965,2023-01-23,30,Male,Istanbul,Food,"Credit Card",Desktop,37.85,1,0.00,37.85,15,12,1,8,1
12976,2023-06-24,37,Female,Ankara,"Home & Garden","Credit Card",Desktop,389.73,1,42.23,347.50,15,8,1,7,2
12981,2023-07-26,26,Female,Izmir,Toys,"Credit Card",Desktop,309.52,5,288.87,1258.73,13,7,1,3,4
12992,2023-12-29,20,Male,Izmir,Food,"Credit Card",Desktop,37.17,1,4.24,32.93,15,12,1,3,5
12993,2024-01-30,40,Male,Izmir,Electronics,"Credit Card",Desktop,522.03,5,0.00,2610.15,10,8,1,11,4
12994,2023-01-20,49,Female,Ankara,Electronics,"Credit Card",Desktop,2290.64,5,0.00,11453.20,22,10,0,6,3
13020,2023-01-14,23,Female,Istanbul,Toys,"Credit Card",Desktop,103.55,3,0.00,310.65,19,5,1,8,5
13025,2023-11-28,23,Female,Istanbul,"Home & Garden","Credit Card",Desktop,541.50,3,0.00,1624.50,14,3,1,3,4
13032,2023-01-21,23,Male,Kayseri,Food,"Credit Card",Desktop,101.68,2,0.00,203.36,15,5,1,2,5
13034,2023-04-02,23,Male,Kayseri,Food,"Credit Card",Desktop,36.67,3,16.16,93.85,12,10,1,14,4
13037,2024-01-21,23,Male,Kayseri,Toys,"Credit Card",Desktop,79.68,1,0.00,79.68,14,9,1,5,2
13056,2023-08-05,18,Female,Istanbul,Beauty,"Credit Card",Desktop,51.39,4,0.00,205.56,11,8,1,6,4
13059,2023-11-02,18,Female,Istanbul,Sports,"Credit Card",Desktop,244.46,2,0.00,488.92,15,8,1,3,5
13061,2023-03-13,54,Female,Istanbul,Food,"Credit Card",Desktop,63.19,1,4.73,58.46,15,6,1,7,5
13068,2023-01-02,48,Male,Adana,"Home & Garden","Credit Card",Desktop,84.99,4,0.00,339.96,18,10,1,5,5
13075,2023-05-13,18,Female,Antalya,"Home & Garden","Credit Card",Desktop,212.15,5,0.00,1060.75,10,11,1,7,3
13078,2024-01-12,28,Female,Izmir,Sports,"Credit Card",Desktop,859.84,5,925.64,3373.56,17,6,1,10,5
13092,2023-04-04,33,Male,Istanbul,Electronics,"Credit Card",Desktop,3064.36,5,789.08,14532.72,16,12,0,9,5
13101,2024-03-06,42,Female,Istanbul,Food,"Credit Card",Desktop,40.63,4,31.24,131.28,19,10,1,4,4
13109,2024-01-29,29,Female,Gaziantep,Beauty,"Credit Card",Desktop,72.54,2,19.33,125.75,12,7,1,9,4
13112,2023-04-14,34,Male,Istanbul,Electronics,"Credit Card",Desktop,2451.14,5,2275.58,9980.12,12,9,0,7,3
13135,2024-02-10,36,Male,Izmir,Food,"Credit Card",Desktop,62.69,5,58.38,255.07,17,8,0,13,4
13139,2023-04-18,18,Female,Gaziantep,Food,"Credit Card",Desktop,19.07,1,1.03,18.04,13,8,1,10,5
13145,2023-09-19,36,Male,Adana,Sports,"Credit Card",Desktop,211.11,3,0.00,633.33,14,8,0,7,2
13146,2023-09-23,36,Male,Adana,Beauty,"Credit Card",Desktop,308.11,4,180.92,1051.52,14,11,1,11,5
13150,2023-03-29,18,Female,Istanbul,"Home & Garden","Credit Card",Desktop,509.15,4,0.00,2036.60,16,6,1,3,4
13153,2023-10-13,18,Female,Istanbul,Beauty,"Credit Card",Desktop,147.09,3,39.86,401.41,13,6,1,2,5
13155,2023-05-22,26,Female,Konya,Fashion,"Credit Card",Desktop,122.54,4,0.00,490.16,18,10,1,4,2
13162,2024-03-12,49,Male,Bursa,Beauty,"Credit Card",Desktop,140.26,5,0.00,701.30,19,11,1,11,5
13170,2023-03-08,38,Female,Konya,Books,"Credit Card",Desktop,108.51,3,0.00,325.53,14,12,1,15,4
13175,2023-01-20,37,Male,Istanbul,Fashion,"Credit Card",Desktop,87.37,4,73.43,276.05,13,9,1,7,4
13178,2023-03-24,37,Male,Istanbul,Sports,"Credit Card",Desktop,350.88,1,0.00,350.88,15,8,1,4,4
13179,2023-04-12,37,Male,Istanbul,Fashion,"Credit Card",Desktop,347.93,5,87.56,1652.09,15,9,1,4,5
13180,2023-05-06,37,Male,Istanbul,Beauty,"Credit Card",Desktop,113.32,2,0.00,226.64,15,7,1,17,2
13204,2023-05-14,45,Female,Istanbul,Fashion,"Credit Card",Desktop,128.00,1,0.00,128.00,12,13,0,5,4
13215,2023-10-29,25,Male,Gaziantep,Electronics,"Credit Card",Desktop,400.42,3,179.18,1022.08,12,12,1,6,5
13223,2023-02-08,43,Male,Izmir,Sports,"Credit Card",Desktop,164.91,3,43.45,451.28,10,9,0,4,5
13224,2023-02-20,43,Male,Izmir,"Home & Garden","Credit Card",Desktop,514.41,4,118.61,1939.03,13,7,1,6,4
13228,2023-11-02,39,Female,Izmir,"Home & Garden","Credit Card",Desktop,278.96,4,93.22,1022.62,11,8,1,8,5
13233,2023-07-22,55,Female,Izmir,Food,"Credit Card",Desktop,27.33,4,20.35,88.97,18,6,1,5,4
13238,2023-06-20,23,Male,Istanbul,Fashion,"Credit Card",Desktop,257.09,2,31.50,482.68,16,9,1,8,5
13247,2023-10-26,31,Male,Bursa,Food,"Credit Card",Desktop,29.07,4,23.69,92.59,17,14,1,6,5
13258,2023-01-22,26,Female,Istanbul,Books,"Credit Card",Desktop,54.49,5,0.00,272.45,14,9,1,12,3
13274,2023-04-30,18,Female,Istanbul,Toys,"Credit Card",Desktop,353.64,2,119.14,588.14,14,8,0,11,3
13279,2023-02-09,33,Male,Izmir,Fashion,"Credit Card",Desktop,87.27,2,18.82,155.72,15,5,0,10,2
13283,2023-11-28,33,Male,Izmir,Beauty,"Credit Card",Desktop,43.21,2,0.00,86.42,13,11,1,6,2
13288,2023-06-07,41,Male,Adana,Beauty,"Credit Card",Desktop,105.95,1,12.14,93.81,9,12,0,11,5
13292,2023-03-19,46,Female,Antalya,"Home & Garden","Credit Card",Desktop,192.68,3,0.00,578.04,9,6,1,8,5
13295,2024-01-02,34,Male,Kayseri,Fashion,"Credit Card",Desktop,333.21,4,67.90,1264.94,14,8,1,7,5
13310,2024-02-23,30,Female,Gaziantep,Beauty,"Credit Card",Desktop,173.53,4,0.00,694.12,9,9,1,7,5
13317,2023-08-13,31,Female,Antalya,Sports,"Credit Card",Desktop,1219.92,1,145.06,1074.86,14,10,1,9,2
13335,2023-05-01,43,Male,Istanbul,Sports,"Credit Card",Desktop,484.56,5,0.00,2422.80,16,9,1,4,2
13337,2023-05-09,53,Male,Bursa,Books,"Credit Card",Desktop,16.98,1,0.00,16.98,17,7,1,16,4
13339,2023-08-13,45,Male,Istanbul,Toys,"Credit Card",Desktop,116.66,2,0.00,233.32,16,3,1,9,5
13340,2023-09-16,45,Male,Istanbul,"Home & Garden","Credit Card",Desktop,745.84,3,0.00,2237.52,13,8,1,9,3
13342,2023-11-04,45,Male,Istanbul,Beauty,"Credit Card",Desktop,61.24,5,0.00,306.20,15,10,1,7,5
13344,2024-03-02,45,Male,Istanbul,Sports,"Credit Card",Desktop,1154.27,5,450.40,5320.95,10,8,1,5,5
13348,2023-09-29,35,Male,Istanbul,Sports,"Credit Card",Desktop,562.46,5,0.00,2812.30,14,12,1,3,3
13363,2023-11-05,25,Female,Izmir,Sports,"Credit Card",Desktop,241.49,1,34.28,207.21,11,12,1,5,5
13371,2023-08-20,27,Male,Ankara,"Home & Garden","Credit Card",Desktop,182.55,1,11.12,171.43,16,11,1,5,3
